valence,year,acousticness,artistname,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,trackname,popularity,release_date,speechiness,tempo,uri
0.202,1925,0.992,Connie Boswell,0.376,189440,0.104,0,3V1sblJugg82L8yxgw6BMZ,8.15e-06,2,0.159,-16.625999999999998,1,Lullaby Of The Leaves,5,1925,0.0488,90.542,spotify:track:5tBZn4ALz4Y6E6589Sndok
0.913,1925,0.949,Louis Armstrong & His Hot Five,0.551,162600,0.343,0,4hoxOG3DE2yQO4E7A7MmfS,2.44e-05,2,0.158,-11.366,0,I'm Gonna Gitcha,4,1925,0.118,203.051,
0.902,1925,0.996,The Golden Gate Orchestra,0.797,181320,0.449,0,5PGXbXww1JWuVPNwYdzMwB,0.895,0,0.182,-12.592,1,"Dusting The Donkey - aka ""The Pay-Off""",5,1925,0.0826,113.216,
0.494,1925,0.963,Paul Whiteman & His Orchestra,0.552,195067,0.266,0,6MWxok8M7vCTguRy8QR9gc,0.0152,5,0.4320000000000001,-11.338,1,It Won't Be Long Now,6,1925,0.142,157.75799999999995,spotify:track:6ubR7dFyeQ8DDVNcSGF7lm
0.674,1925,0.84,Tom Dorsey,0.7240000000000001,189827,0.324,0,6lGfkQqVuwJ0dOXPcb0MZx,0.872,0,0.0991,-9.842,1,It's Right Here For You,5,1925,0.0631,94.042,spotify:track:0ewazMiT0OFwISFhWQFFSw
0.294,1925,0.987,Louis Armstrong & His Hot Five,0.594,182227,0.188,0,7lf1uY54Svtrc9PHPj7g9t,0.0,10,0.104,-12.796,1,Lonesome Blues,4,1925,0.0406,83.759,spotify:track:05A7Hc9cFzLjWSFMrgs7l4
0.733,1925,0.956,The Boswell Sisters,0.6679999999999999,184707,0.132,0,7on1N979cYvlNt3Nfrqicv,4.84e-06,4,0.0776,-12.561,0,Sentimental Gentleman From Georgia,5,1925,0.094,122.527,spotify:track:6dfJICJiJWPdvgu7pXU2Eb
0.823,1925,0.901,Tommy Dorsey,0.5579999999999999,212533,0.58,0,0TEzkFrM13PeyKjxXkcWJi,0.915,9,0.326,-9.065,0,March Of The Toys,4,1925,0.121,177.79,spotify:track:3dTM5Ffx61v7RvgjKizj27
0.962,1925,0.938,Louis Armstrong & His Hot Five,0.8009999999999999,179667,0.341,0,12JgvibIIArYH4wWN8c8x8,0.15,5,0.15,-12.395,1,Jazz Lips,3,1925,0.0927,107.101,spotify:track:0jiH6Bf3OOm36ubMWZ0Sr5
0.452,1925,0.982,Tommy Dorsey,0.435,306013,0.36,0,1OGRmZ42QZfpDc7tMbdbrG,0.0105,5,0.946,-11.138,0,Take The 'A' Train,3,1925,0.206,71.27600000000002,spotify:track:2WVUkuamP4bwwcc20deIoA
0.855,1925,0.959,The Travelers,0.934,169560,0.609,0,1Znnilxi9JGrqarvVHAgy3,0.889,2,0.0966,-9.479,1,Breakaway,4,1925,0.0636,107.321,
0.16,1925,0.975,Duke Ellington,0.183,176947,0.141,0,1bQ2BR5kCUrnvuTgfDwdiZ,0.833,1,0.119,-14.981,1,Tonight I Shall Sleep,4,1925,0.0363,81.125,spotify:track:4udebq8Q6x86opetN9Znxi
0.8640000000000001,1925,0.992,Chick Bullock And His Levee Loungers,0.7759999999999999,181467,0.376,0,1vEK2vbx8x7nWOHmAFpHUD,0.0341,0,0.0892,-10.126,1,Bend Down Sister,5,1925,0.0436,106.555,
0.785,1925,0.981,"[""The Dorsey Brothers Orchestra""]",0.573,207893,0.171,0,1xxZATxkPkllMCm204ctUR,0.0641,2,0.0752,-11.474,1,Mean To Me,5,1925,0.0442,147.841,spotify:track:5l0inV0ZRKw1MyjKEB1ncF
0.955,1925,0.962,The All-Star Orchestra,0.6970000000000001,182200,0.429,0,2HBNPqCMuaAOHp6s9OzOLo,0.514,0,0.25,-9.241,1,Add A Little Wiggle,4,1925,0.0583,100.54,
0.9,1925,0.989,Louis Armstrong & His Hot Five,0.597,163133,0.337,0,2UiPfmIWrBfzdfdiCZAVsu,0.8420000000000001,5,0.106,-10.079,1,Sweet Little Papa,2,1925,0.136,187.665,spotify:track:4HK4NTyFxEPDypSwCXfOkw
0.922,1925,0.985,Sam Lanin & His Famous Players & Singers,0.775,192360,0.285,0,2Ve5waZJJrExJDHajoxDb1,0.138,5,0.101,-9.884,1,Ten Little Miles From Town,5,1925,0.0597,83.803,
0.97,1925,0.981,Tommy Dorsey,0.721,180013,0.493,0,2ZHUaQCwRLAVbmy6eiyOjD,0.728,5,0.8390000000000001,-10.955,1,Trombonology,3,1925,0.0354,104.167,spotify:track:3IUoBy8lu5K2jiiJ44TmzP
0.7040000000000001,1925,0.915,Tommy Dorsey,0.617,190560,0.435,0,2lPV0bfNMgn7LGAXEyU1qR,0.00405,8,0.15,-8.283999999999999,1,At The Fat Man's,4,1925,0.0466,154.89,spotify:track:24BH30wffHwEmaOM1IctxE
0.895,1925,0.846,Ed Lang & His Orchestra,0.823,178787,0.613,0,3Da0rFSGowkOPtcugvxKp5,0.8859999999999999,10,0.0534,-9.062,1,Bugle Call Rag - 78 rpm Version,5,1925,0.0674,114.038,spotify:track:51FpAdXJcD5OMvuWTOnl02
0.882,1925,0.996,Louis Armstrong & His Hot Five,0.6859999999999999,157533,0.216,0,3G2ioNaqXW8RXtlhSD1zHp,0.901,7,0.0595,-14.856,1,Muskrat Ramble,4,1925,0.0959,174.4,spotify:track:0o5rGmxu61uteBIMSym5fK
0.867,1925,0.993,Louis Armstrong & His Hot Five,0.7240000000000001,163640,0.335,0,3H6wCLijWnyr4Wq9E3mmNi,0.71,0,0.0691,-10.4,1,Who'sit,3,1925,0.0411,106.338,spotify:track:2XaeLAkus2xT1pGW0yalVt
0.7859999999999999,1925,0.995,Louis Armstrong & His Hot Five,0.596,178040,0.341,0,3LQiqV3KZk3ZrzPeSBu8tI,0.0929,3,0.69,-10.838,1,Big Fat Ma and Skinny Pa,3,1925,0.271,170.338,spotify:track:2Dw3YKCVXz7Op4Bw6vObJV
0.429,1925,0.924,"Frank Sinatra, Tommy Dorsey Orchestra",0.499,193840,0.0748,0,3Ym9KAplnUsm8kIrwETUBy,0.014,1,0.55,-13.552,1,Imagination,4,1925,0.044,113.268,spotify:track:7LbbQNM2TxWammKFpaCwOL
0.889,1925,0.937,Harold Lem & His Orchestra,0.848,195093,0.35,0,5n2a00lvFmgllxaBkEpYlr,0.117,10,0.0616,-9.963,1,I Got Rhythm,5,1925,0.0583,114.518,spotify:track:2j349PsQGxHI5cPM0uMAVz
0.604,1925,0.973,"Tommy Dorsey, Duke Ellington",0.4320000000000001,182120,0.461,0,71SxKog2t1yfpQ6LTkEXjC,0.755,6,0.114,-12.228,1,The Minor Goes Muggin',4,1925,0.0533,178.09799999999996,
0.431,1925,0.974,Hoagy Carmichael & His Orchestra,0.667,194227,0.122,0,7Dde47A4x0nAyOPMeuBDs9,0.197,8,0.1,-14.869000000000002,1,Moon Country,3,1925,0.0441,119.835,spotify:track:0CjQ5yGtCk55LyipNUEb0n
0.8909999999999999,1925,0.989,The Columbia Photo Players,0.759,191827,0.34,0,07Hbp0v6qpkMfNmNPpsz6X,0.0721,5,0.0734,-11.025,1,Dust,3,1925,0.0801,102.731,
0.4970000000000001,1925,0.736,"Tommy Dorsey, Jimmy Dorsey",0.464,174400,0.867,0,0eqRYgft7ZKV9GJPbwNl35,0.5429999999999999,0,0.386,-7.9860000000000015,0,Dippermouth Blues (feat. Jimmy Dorsey),2,1925,0.135,119.664,
0.784,1925,0.81,Tommy Dorsey,0.526,239133,0.428,0,0ldgrcj6lJNJLA0VMN73WL,0.86,8,0.785,-10.731,1,Easy Does It,2,1925,0.317,176.68099999999995,spotify:track:12sH7KA8kwKXU4wfnsPVvd
0.96,1925,0.718,Tommy Dorsey & His Clambake Seven,0.787,160373,0.502,0,1KZcikuC5qZiPfrLZJKY0z,0.105,9,0.0363,-10.509,0,Vol Vistu Gaily Star,3,1925,0.0529,111.209,
0.685,1925,0.845,Tommy Dorsey,0.536,191173,0.494,0,1MF2r88Wbv0G4I2WXwuizw,0.00982,7,0.938,-11.52,0,Rhumboogie,2,1925,0.472,180.142,spotify:track:0fRG4RaQ0Hbh0rkXbf1sHC
0.769,1925,0.826,Tommy Dorsey,0.597,199880,0.353,0,1SH94QAw754YgXxyHsQtzt,0.35,5,0.733,-10.993,0,Goin' Home,2,1925,0.166,92.098,spotify:track:1Ljfn7gOP71jsyuCVKO6LI
0.787,1925,0.995,Louis Armstrong & His Hot Five,0.644,151960,0.123,0,1YobXiCCdnlBVzezl5nAt0,0.858,11,0.218,-18.648,1,"Come Back, Sweet Papa",3,1925,0.394,189.67,spotify:track:7vHMW83G12ReQdIdeFjz1d
0.621,1925,0.923,Tommy Dorsey,0.59,195320,0.249,0,1cuaa5iKOB69rkBD4sI6U6,0.337,10,0.18,-11.499,0,Pussy Willow,3,1925,0.0313,139.101,spotify:track:5BwwlDn57djlAAngaEg923
0.327,1925,0.991,Tommy Dorsey,0.255,231653,0.13,0,1r5iGmVNpOEWHSWEkm2vFd,0.00114,5,0.594,-13.763,1,Every Night About This Time,2,1925,0.0358,80.426,spotify:track:410datqTCXOd0mY6ZMqgul
0.601,1925,0.957,Tommy Dorsey,0.775,224573,0.235,0,2F8CnNSU7pExOSXzsgf2vz,0.0,0,0.955,-11.981,1,Oh! Look At Me Now,2,1925,0.108,120.288,spotify:track:0iDwZ5rqQvefGEDuiZnuSr
0.6729999999999999,1925,0.958,Ethel Waters,0.628,192107,0.227,0,2nSjyu82yxXPzdMWyOE6Y3,0.0,5,0.133,-13.328,1,Please Don't Talk About Me When I'm Gone,3,1925,0.0824,128.357,spotify:track:03MD3UMcHtUTQcvFQbmCTm
0.324,1925,0.8009999999999999,Tommy Dorsey,0.223,265880,0.386,0,3MTesqagdJyJNtSAeTEp94,2.09e-05,10,0.866,-10.931,1,The Song Is You,2,1925,0.0653,62.335,spotify:track:1x79vHgKsni3mPKRERKhdn
0.675,1925,0.944,Tommy Dorsey,0.4270000000000001,184213,0.267,0,3NN2bocqQi0K2UyxGMcmPf,0.00331,9,0.193,-8.684,0,Our Love Affair,2,1925,0.0439,75.715,spotify:track:1XmSGuFO8R4gErc5uMA4bL
0.893,1925,0.972,"[""Clarence Williams Jug Band""]",0.74,187014,0.604,0,3SBEbhHjV4zwqjqaj2Bab4,0.0719,5,0.0395,-10.616,1,Chizzlin' Sam,2,1925,0.123,123.043,spotify:track:0dAKYrVQRJWN0BCoDMfDS2
0.7440000000000001,1925,0.941,Jack Bland,0.767,162227,0.69,0,3TyrWNoKRbNIf518AklVXx,0.272,3,0.0652,-9.304,1,Who Stole The Lock (On The Hen-House Door),3,1925,0.335,119.293,spotify:track:6uRNU03Sytb5Zyd1ZpDz4U
0.946,1925,0.97,Tommy Dorsey & His Clambake Seven,0.7959999999999999,182933,0.341,0,3lZDXtwP8CdwuSO2PPJfaX,0.0313,7,0.215,-13.195,1,One Night In Monte Carlo,3,1925,0.0567,117.325,spotify:track:20vx3f4QfHlUtLoCVac4UA
0.29,1925,0.938,Tommy Dorsey,0.272,168467,0.379,0,3mQkgsL18klkojLlVOXB6y,0.0331,5,0.737,-8.337,0,Daybreak,2,1925,0.0316,114.589,spotify:track:6dBOSqplq3IxaZyE03ZrYj
0.918,1925,0.897,"Tommy Dorsey & His Clambake Seven, Tommy Dorsey",0.5770000000000001,200907,0.478,0,42hnnWqFTJCTRh0hxgtf9z,0.799,0,0.202,-13.166,1,Twilight In Turkey,2,1925,0.0859,175.273,spotify:track:4kpojYD0gxq2M7qNEiuwhC
0.8759999999999999,1925,0.951,Mildred Bailey,0.708,171627,0.424,0,4SUZxev3cGf4DOByQAc1WY,0.00024,5,0.117,-9.897,1,Shoutin' In That Amen Corner,3,1925,0.145,124.781,spotify:track:3BTMlZEFJxICxAmqQMiThL
0.522,1925,0.968,Art Jarrett,0.517,198840,0.293,0,4i3hpDpsOEkgWgq7yv6zHt,0.035,8,0.15,-11.361,1,Goodbye Blues,3,1925,0.0416,131.702,spotify:track:079iOZEZZTVY1LNyyG2EnW
0.8859999999999999,1925,0.921,Tommy Dorsey,0.575,176267,0.318,0,4nxFz8WqJtnWrgf95gO0mQ,0.735,5,0.0871,-11.331,1,Melody In F,3,1925,0.1,171.98,spotify:track:4MO9S0jzWuxcXkFHLFxFmJ
0.939,1925,0.995,Louis Armstrong & His Hot Five,0.625,149160,0.366,0,4xtbUCnNwcHBl8vsvUi0v6,0.741,11,0.0728,-13.557,0,My Heart,2,1925,0.056,94.231,spotify:track:5zgBK1fTHBFqVGIYeyYYAo
0.55,1925,0.991,Ethel Waters,0.636,196000,0.038,0,4ywiiUqjEvx8RufPznNY8K,0.0,0,0.143,-15.057,1,Shake That Thing,2,1925,0.0516,95.043,spotify:track:4ywiiUqjEvx8RufPznNY8K
0.88,1925,0.906,The Charleston Chasers,0.799,210613,0.409,0,5Nzd6zrlxV5rA0xzn7qIUN,0.1669999999999999,3,0.331,-10.617,1,Cinderella Brown,3,1925,0.0825,88.61399999999998,spotify:track:0E0IO3kUb1D4wdc0U4wwIb
0.8059999999999999,1925,0.969,"Tommy Dorsey, Elvis Presley",0.521,180813,0.539,0,5OhEHB9YEo9ZQxYQaC2rcC,0.000575,4,0.946,-9.161,1,Heartbreak Hotel,3,1925,0.508,93.412,
0.12,1925,0.982,Tommy Dorsey,0.397,193187,0.165,0,5VSjFy6P2TNVFjubGBgS4T,0.000604,0,0.332,-14.849,0,Do I Worry?,3,1925,0.053,109.488,spotify:track:7vhW41VnR6eZbOXhq0ztQQ
0.56,1925,0.757,Tommy Dorsey,0.5660000000000001,193627,0.642,0,5njTIocvVWLbfZ7Hxqyp2E,0.254,0,0.208,-7.815,0,Flagler Drive,3,1925,0.0472,137.34,spotify:track:0GwoNUTR5hlc4RY2o8O3fh
0.875,1925,0.913,Tommy Dorsey,0.693,316867,0.332,0,5uzofUqcDnqHlt6XhIGm37,0.877,7,0.0687,-14.792,1,"Stop, Look and Listen",4,1925,0.139,163.991,spotify:track:1O2FcEtGPZY2LG4r9zpQIg
0.882,1925,0.8009999999999999,Tommy Dorsey,0.841,233187,0.6940000000000001,0,61zSM8kaKDEhXev6AHPB8r,0.7290000000000001,10,0.0386,-9.603,1,Jimtown Blues,2,1925,0.0988,106.237,spotify:track:6sqpZ2M3bHN7DFmaOxeXTV
0.415,1925,0.985,Ethel Waters,0.481,181893,0.157,0,68nUatvdvTFOdu4YhSUhcj,1.3e-06,1,0.207,-12.936,1,"I Just Couldn't Make It, Baby",3,1925,0.0684,92.374,spotify:track:68nUatvdvTFOdu4YhSUhcj
0.479,1925,0.955,A Jam Session At Victor,0.7170000000000001,178907,0.178,0,6NgWKnyCfpCPRgzFla4JYP,0.519,3,0.0663,-15.267,1,Blues,3,1925,0.0607,84.079,spotify:track:3REiZZfl4M2RQreqS6uPwv
0.573,1925,0.991,Ethel Waters,0.669,187942,0.309,0,6OkpVl92j9bQdpoXQx0oGS,0.0,6,0.483,-9.578,1,No Man's Mama - A Woman's Choice,3,1925,0.0723,112.189,spotify:track:4w2kNkKA0HjjMeE4JBwLvv
0.436,1925,0.947,Tommy Dorsey,0.613,262373,0.127,0,6ePf49aaEame3gXDa7VhCx,0.000131,7,0.316,-13.712,1,East Of The Sun,2,1925,0.0793,122.776,spotify:track:5LW6TNZbMn0UELLGD8oREP
0.902,1925,0.927,"""Test for Victor Young""",0.7340000000000001,175693,0.474,0,6ivMXI6YMOPvsiUyTDIV7b,0.0762,10,0.737,-10.544,1,Bugle Call Rag,3,1925,0.256,132.78799999999998,
0.8140000000000001,1925,0.7859999999999999,Tommy Dorsey,0.545,138680,0.647,0,6rWXuCoH1xnnRFCKZzoGVL,0.727,7,0.764,-11.564,0,Put On Your Old Grey Bonnet,2,1925,0.148,140.096,spotify:track:1RxjUgc1f9CcI5L4rLU2Bt
0.898,1925,0.945,Joe Turner & His Memphis Men,0.812,170806,0.491,0,78jJhC1gUOEodPawGCFNCj,0.8540000000000001,10,0.0877,-8.665,1,Freeze And Melt,2,1925,0.0511,130.289,
0.312,1925,0.922,Tommy Dorsey,0.3,170480,0.215,0,7L7cJzX1RQm0CjLyKZz8p8,0.0398,10,0.213,-12.33,0,I Could Make You Care,3,1925,0.0351,97.463,spotify:track:3o8iBMbGyTJ89EqwZPOYmp
0.638,1925,0.979,Tommy Dorsey & His Clambake Seven,0.7509999999999999,222133,0.378,0,7aXtdan5Jnpxd8FM5AmkUs,1.42e-06,4,0.759,-9.972,1,There's Good Blues Tonight,2,1925,0.462,128.665,
0.735,1925,0.774,Tommy Dorsey,0.496,206920,0.418,0,7lTGnqo3hLHbVJNqExZGuE,0.637,5,0.6779999999999999,-9.183,0,Liebestraum,2,1925,0.197,172.257,spotify:track:2kcNnxosQv7ZDwajoqXoNg
0.722,1925,0.964,"Tommy Dorsey & His Clambake Seven, Edythe Wright",0.7440000000000001,202027,0.147,0,7ocEaCAhDXT9Uuyw5Jxu8c,0.526,2,0.0911,-13.56,0,After You,3,1925,0.0595,100.262,spotify:track:0VHZMJDVtRTIlaZYN0q47m
0.505,1925,0.99,Ethel Waters,0.468,180400,0.149,0,7rIJoIHeTkxJLNma31SODS,2.51e-06,10,0.0854,-12.323,1,My Kind Of Man,4,1925,0.0516,134.243,spotify:track:5ZVBbJTMdIHTz6oSPjldqS
0.422,1925,0.978,Sophie Tucker,0.7170000000000001,186178,0.1369999999999999,0,0485yBvhfEDALeMoLAMgRY,0.0,8,0.384,-10.949000000000002,1,'Cause I Feel Lowdown,0,1925,0.149,120.821,
0.49,1925,0.98,Sarah Martin,0.618,178422,0.214,0,05iQ8IGTqvGslDqNm91N31,0.0,3,0.43,-10.300999999999998,1,Take Your Black Bottom Outside,0,1925,0.195,74.541,
0.667,1925,0.996,Francisco Canaro,0.669,173227,0.22,0,079U8WfmME31H7cVFsLmS0,0.901,6,0.194,-15.095,1,Organito de la Tarde - Remasterizado,0,1925-07-12,0.0718,115.552,spotify:track:079U8WfmME31H7cVFsLmS0
0.512,1925,0.995,Ignacio Corsini,0.535,129293,0.0771,0,0IUCrCSZagXImLUmvAjnhp,0.902,3,0.118,-23.549,1,Destellos - Remasterizado,0,1925-04-25,0.067,116.449,spotify:track:0IUCrCSZagXImLUmvAjnhp
0.187,1925,0.996,Francisco Canaro,0.42,166467,0.27,0,0MQQj0hAHO1inR2vZoPNRt,0.878,2,0.216,-14.227,1,Quereme Serrana - Remasterizado,0,1925-07-12,0.13,79.458,spotify:track:0MQQj0hAHO1inR2vZoPNRt
0.6890000000000001,1925,0.987,Pauline Carton,0.535,110440,0.28,0,0QnRFZh9xov6LBNatS5hL9,9.5e-05,6,0.198,-13.416,1,Par Le Trou De La Serrure,0,1925,0.186,70.40100000000002,spotify:track:6enx6lxESyYQhi4XXtmplf
0.159,1925,0.991,Georges Thill,0.321,221572,0.0307,0,0RZBIn9LXkMFF74ogMEg83,0.000371,1,0.147,-21.081,1,"Carmen, 14, Acte 2: ""La Fleur Que Tu M'avais Jetée""",0,1925-01-01,0.0521,62.307,spotify:track:0RZBIn9LXkMFF74ogMEg83
0.828,1925,0.995,Ignacio Corsini,0.439,184720,0.136,0,0T6OzRD32ETtwy3Wu6zzap,0.93,11,0.122,-24.409,1,El Narcizo Negro - Remasterizado,0,1925-04-25,0.042,95.57,spotify:track:0T6OzRD32ETtwy3Wu6zzap
0.816,1925,0.976,Don Redman and His Orchestra,0.708,176565,0.295,0,0Un2w6TdNj8ghR9xPaFTVp,0.00496,5,0.126,-12.142,1,Two-Time Man,0,1925,0.283,147.411,spotify:track:1s16GNOfIvNjuzHdcj0MoL
0.46,1925,0.991,Ignacio Corsini,0.343,152653,0.161,0,0Zh7SAqHbur0KxyY803Vn5,0.878,6,0.112,-23.61,0,El Flechazo - Remasterizado,0,1925-04-25,0.0546,127.287,spotify:track:0Zh7SAqHbur0KxyY803Vn5
0.898,1925,0.99,Maurice Chevalier,0.679,134000,0.438,0,0ah4iXssNB9uA8rrgU0Jto,0.0,10,0.112,-12.901,0,C'est Merveilleux,0,1925,0.075,113.682,spotify:track:6tqh1gHAwPdjKuqk5wDmNS
0.784,1925,0.989,Cab Calloway & His Orchestra,0.8909999999999999,162200,0.486,0,0bmODwVIBbDxkiqdwD3EUP,0.017,2,0.0925,-7.605,0,Farewell Blues,0,1925,0.0741,114.923,spotify:track:5QSyeBWZkEDWX4u1n6Mjva
0.733,1925,0.994,Ignacio Corsini,0.534,157160,0.11,0,0dddKchzYnQH4L23amUMVH,0.934,2,0.106,-25.113000000000003,0,Altar Criollo - Remasterizado,0,1925-04-25,0.0595,128.092,spotify:track:0dddKchzYnQH4L23amUMVH
0.701,1925,0.969,Jelly Roll Morton,0.573,209493,0.414,0,0f6RVXKtgDxOjDOwbuAGqT,0.148,8,0.232,-6.402,1,Sidewalk Blues,1,1925,0.0467,78.154,spotify:track:7ynUP0bZJTWnfytEpSHZ9i
0.55,1925,0.987,Ignacio Corsini,0.469,166147,0.436,0,0iAhqFWOm8rBNLVbJpqj31,0.0276,11,0.917,-17.742,1,La Carrera - Remasterizado,0,1925-04-25,0.446,75.081,spotify:track:0iAhqFWOm8rBNLVbJpqj31
0.162,1925,0.314,Old Grape God,0.6779999999999999,822857,0.835,0,0lATdfQAizjfZqZdTdcbGp,0.00441,0,0.148,-11.909,1,Hella Often Freestyle,0,1925-11-12,0.264,140.005,spotify:track:0lATdfQAizjfZqZdTdcbGp
0.535,1925,0.975,Yvonne George,0.622,202760,0.155,0,0oJH3wVkNLSneZBxEtKYck,0.0,4,0.26,-16.195999999999998,1,C'est Pour Ca Qu'on S'aime,0,1925,0.173,107.4,
0.531,1925,0.994,Ignacio Corsini,0.426,178253,0.0828,0,0tlfw6PGBvOc0pl2H6glvR,0.924,10,0.0966,-25.369,0,Añoranza - Remasterizado,0,1925-04-25,0.0711,131.868,spotify:track:0tlfw6PGBvOc0pl2H6glvR
0.659,1925,0.904,Ethel Waters,0.617,169827,0.267,0,0uQZYQqUY0bEEu7dNTiKkj,0.0,5,0.188,-11.869000000000002,1,Honey In The Honeycomb,1,1925,0.0392,106.781,spotify:track:0uQZYQqUY0bEEu7dNTiKkj
0.779,1925,0.996,Francisco Canaro,0.731,170120,0.143,0,0uwYigNgUmXOSxJvmP1hnR,0.966,5,0.193,-15.413,1,Muchachita de Montmartre - Remasterizado,0,1925-08-02,0.0911,116.323,spotify:track:0uwYigNgUmXOSxJvmP1hnR
0.509,1925,0.994,Ignacio Corsini,0.454,187253,0.0956,0,0vyPrfz2uJpZJZtzxmVbZz,0.936,9,0.102,-24.888,0,Mi Perdón - Remasterizado,0,1925-04-25,0.062,61.298,spotify:track:0vyPrfz2uJpZJZtzxmVbZz
0.568,1925,0.991,Ignacio Corsini,0.462,131720,0.0762,0,0xPQBMO3cMaxZINENSeC7F,0.83,4,0.111,-23.872,1,Ojazos Color de Mar - Remasterizado,0,1925-04-25,0.0608,66.493,spotify:track:0xPQBMO3cMaxZINENSeC7F
0.963,1925,0.989,"[""Hendersons Roseland Orchestra""]",0.667,151208,0.539,0,0xymKYYptd1H5z6ePQ8x49,0.893,3,0.216,-8.665,1,Raisin' The Roof,0,1925,0.0341,121.589,spotify:track:1XoBTH4yL7qvfjtlTzhTjw
0.564,1925,0.996,Louis Armstrong & His Hot Five,0.816,158360,0.111,0,144bl4trI7TCSotGEHZjXl,0.136,7,0.36,-16.78,1,Georgia Grind,1,1925,0.0789,133.454,spotify:track:6iRgnwgoE9yr6x3Lmjf3Hq
0.75,1925,0.995,Ignacio Corsini,0.514,136067,0.158,0,14u67tUXk5qU0xHua0HKyR,0.943,5,0.273,-26.002,0,Ojerosa - Remasterizado,0,1925-04-25,0.0488,123.55,spotify:track:14u67tUXk5qU0xHua0HKyR
0.852,1925,0.995,René Koval,0.71,146200,0.315,0,1CX8k7KiYUDeC55NHwLOWv,3.46e-06,0,0.297,-13.262,0,Pas Sur La Bouche,0,1925,0.224,84.67399999999998,spotify:track:1CX8k7KiYUDeC55NHwLOWv
0.472,1925,0.995,Ignacio Corsini,0.503,171547,0.0943,0,1GyFn9OVcq2ZyH1GNha129,0.946,6,0.0968,-25.742,0,La Canción del Huérfano - Remasterizado,0,1925-04-25,0.0579,110.983,spotify:track:1GyFn9OVcq2ZyH1GNha129
0.616,1925,0.996,Francisco Canaro,0.7290000000000001,149747,0.234,0,1J0TOwIqPPie8U8glGqMxA,0.843,7,0.311,-16.480999999999998,1,Personita - Remasterizado,0,1925-07-12,0.101,120.432,spotify:track:1J0TOwIqPPie8U8glGqMxA
0.913,1925,0.996,Francisco Canaro,0.735,154960,0.371,0,1LQbY0hHq9hJaPxN33biJB,0.877,0,0.107,-15.524,1,"Hopa, Hopa, Hopa - Remasterizado",0,1925-07-12,0.0533,99.376,spotify:track:1LQbY0hHq9hJaPxN33biJB
0.645,1925,0.996,Louis Armstrong & His Hot Five,0.716,175507,0.173,0,1LUThITCz9td2SNvTFkJbD,0.917,3,0.118,-16.527,0,Who'sit,1,1925,0.0546,98.769,spotify:track:2XaeLAkus2xT1pGW0yalVt
0.794,1925,0.996,Francisco Canaro,0.764,147733,0.141,0,1OHIpTiYXDSZBr285seKbA,0.825,10,0.112,-14.538,0,Entrá Nomás - Remasterizado,0,1925-08-02,0.143,121.741,spotify:track:1OHIpTiYXDSZBr285seKbA
0.5489999999999999,1925,0.996,Francisco Canaro,0.322,151600,0.45,0,1RhYzg8TrUuSXLZLw5HZrl,0.8440000000000001,1,0.7709999999999999,-14.922,0,Tierra Mia - Remasterizado,0,1925-07-12,0.39,72.69,spotify:track:1RhYzg8TrUuSXLZLw5HZrl
0.556,1925,0.995,Ignacio Corsini,0.526,181187,0.0719,0,1VArvZy2yQYWnkJ66skPfp,0.875,5,0.221,-23.548,1,Perdón - Remasterizado,0,1925-04-25,0.147,125.436,spotify:track:1VArvZy2yQYWnkJ66skPfp
0.7440000000000001,1925,0.942,Jelly Roll Morton,0.711,174427,0.635,0,1Wj1hBJKbEgyFHzraDL9aD,0.882,0,0.0744,-5.4579999999999975,1,The Chant,0,1925,0.0479,104.181,spotify:track:5FeICUIzLNnSvNIpiXAALs
0.319,1925,0.979,Ethel Waters,0.326,198933,0.1689999999999999,0,1apQU5qZgyw6rm4wxvKxo4,0.0,1,0.129,-15.623,1,Cabin In The Sky,1,1925,0.0309,64.187,spotify:track:2xkmJeh3q2hf8DLK4ptHeC
0.46,1925,0.992,Ignacio Corsini,0.32,159680,0.1689999999999999,0,1cTfZCuDHR0hyurrY8McD4,0.98,6,0.129,-23.69400000000001,0,Engualichaste Mi Corazón - Remasterizado,0,1925-04-25,0.053,118.373,spotify:track:1cTfZCuDHR0hyurrY8McD4
0.8,1925,0.996,Louis Armstrong & His Hot Five,0.568,173760,0.156,0,1k4xhU1UoTGs2lYsA7xq4J,0.7340000000000001,11,0.209,-16.906,1,I'm Gonna Gitcha,1,1925,0.317,186.689,
0.894,1925,0.984,Dranem,0.6709999999999999,149133,0.366,0,1usQRVBEb4UMMlUdsPPfOV,0.0,7,0.115,-13.625,1,Raymonde,0,1925,0.0618,109.651,spotify:track:3vzJMQlKQwjy49fwfSmsGA
0.733,1925,0.992,Georgius,0.541,196867,0.378,0,1xSOWXoINyYVF46ab8sKpb,0.000102,7,0.131,-15.167,1,Hortensia Ou La Fille Du Jazz Band,0,1925,0.0777,140.41899999999998,spotify:track:1xSOWXoINyYVF46ab8sKpb
0.0543,1925,0.816,Georges Thill,0.298,217261,0.0436,0,1zPmz3rh854RXIho4RYtWi,0.00729,0,0.111,-19.321,1,"Faust, Acte 3, Scène Et Duo Du Jardin, Fin (4ème Partie): ""Tête Folle, Tu Nous Écoutais!""",0,1925-01-01,0.193,76.279,spotify:track:1zPmz3rh854RXIho4RYtWi
